Subject,Group,Age,Gender,StandardProblem,CBType,StandardAcc,StandardResp,ControlAcc,ControlResp,StandardRT,ControlRT,StandardConfidence,ControlConfidence,StandardOpinion,ControlOpinion,StandardRecall,ControlRecall,StandardMC,ControlMC,LogStandardRT,LogControlRT,LogRTdiff,Confdiff,Opindiff,temp
160,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
161,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
162,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
163,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
164,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
165,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
166,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
167,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
168,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
169,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
170,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
171,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
172,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
173,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
174,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
175,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
176,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
177,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
178,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
179,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
180,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
181,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
182,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
183,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
184,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
185,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
186,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
187,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
188,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
189,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
190,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
191,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
192,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
193,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
194,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
195,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
196,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
197,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
198,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
199,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
200,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
201,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
202,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
203,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
204,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
205,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
206,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
207,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
208,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
209,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
210,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
211,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
212,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
213,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
214,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
215,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
216,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
217,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
218,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
219,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
220,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
221,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
222,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
223,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
224,SONA,18,Female,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
225,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
226,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
227,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
228,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
229,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
230,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
231,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
232,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
233,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
234,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
235,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
236,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
237,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
238,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
239,SONA,18,Male,PE,2b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
240,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
241,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
242,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
243,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
244,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
245,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
246,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
247,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
248,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
249,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
250,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
251,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
252,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
253,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
254,SONA,18,Female,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
255,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
256,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
257,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
258,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
259,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
260,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
261,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
262,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
263,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
264,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
265,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
266,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
267,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
268,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
269,SONA,18,Male,PE,1a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
270,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
271,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
272,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
273,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
274,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
275,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
276,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
277,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
278,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
279,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
280,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
281,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
282,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
283,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
284,SONA,18,Female,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
285,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.05
286,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.1
287,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.2
288,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.3
289,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.4
290,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.5
291,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.6
292,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.7
293,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.8
294,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,0.9
295,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1
296,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.3
297,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,1.6
298,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,2.4
299,SONA,18,Male,PE,1b,1,0.05,1,0.9,374.151,206.036,0.9,0.9,0.5,0.9,1,0,1,0,2.57421,2.31605,0.25816,0,-0.4,3.2
300,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
301,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
302,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
303,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
304,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
305,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
306,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
307,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.7
308,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.8
309,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.9
310,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1
311,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.3
312,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,1.6
313,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,2.4
314,SONA,18,Female,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,3.2
315,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.05
316,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.1
317,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.2
318,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.3
319,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.4
320,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.5
321,SONA,18,Male,PE,2a,1,0.05,1,0.9,53.242,17.083,0.99,0.99,0.99,0.99,1,0,1,0,1.73434,1.25727,0.477065,0,0,0.6
