Subject,Group,Age,Gender,StandardProblem,CBType,StandardAcc,StandardResp,ControlAcc,ControlResp,StandardRT,ControlRT,StandardConfidence,ControlConfidence,StandardOpinion,ControlOpinion,StandardRecall,ControlRecall,StandardMC,ControlMC,LogStandardRT,LogControlRT,LogRTdiff,Confdiff,Opindiff,temp
185,LLM_MIX8X7B_T13,54,Male,BM,1b,1,0.45,1,0.1,,,0.95,1,0.65,0.7,,,,,,,,-0.05,-0.05,1.3
186,LLM_MIX8X7B_T13,35,Male,PE,2b,1,0.05,1,0.9,,,1,0.95,0.7,0.6,,,,,,,,0.05,0.1,1.3
187,LLM_MIX8X7B_T13,44,Female,PE,1a,0,0.1,1,0.9,,,1,1,0.2,0.2,,,,,,,,0,0,1.3
188,LLM_MIX8X7B_T13,35,Female,PE,2b,1,0.05,1,0.9,,,1,1,0.3,0.75,,,,,,,,0,-0.45,1.3
189,LLM_MIX8X7B_T13,38,Male,BM,2a,1,0.45,1,0.1,,,1,1,0.5,0.75,,,,,,,,0,-0.25,1.3
190,LLM_MIX8X7B_T13,26,Female,BM,1b,0,2.9,1,0.1,,,0.95,0.95,0.6,0.3,,,,,,,,0,0.3,1.3
191,LLM_MIX8X7B_T13,61,Female,PE,2b,1,0.05,1,0.9,,,0.4,1,0.3,0.7,,,,,,,,-0.6,-0.4,1.3
192,LLM_MIX8X7B_T13,50,Male,PE,1a,0,0.1,1,0.9,,,0.5,0.7,0.3,0.65,,,,,,,,-0.2,-0.35,1.3
193,LLM_MIX8X7B_T13,59,Male,PE,1a,1,0.05,1,0.9,,,1,1,0.75,0.5,,,,,,,,0,0.25,1.3
194,LLM_MIX8X7B_T13,39,Male,BM,1b,1,45,0,,,,0.15,1,0.3,0.75,,,,,,,,-0.85,-0.45,1.3
195,LLM_MIX8X7B_T13,37,Male,BM,2a,1,0.45,1,0.1,,,0.9,0.9,0.8,0.9,,,,,,,,0,-0.1,1.3
196,LLM_MIX8X7B_T13,29,Male,BM,2a,1,0.45,1,0.1,,,0.98,1,0.5,0.75,,,,,,,,-0.02,-0.25,1.3
197,LLM_MIX8X7B_T13,27,Male,BM,1b,1,0.45,1,0.1,,,0.8,0.99,0.04,0.75,,,,,,,,-0.19,-0.71,1.3
198,LLM_MIX8X7B_T13,31,Male,PE,1a,1,0.05,1,0.9,,,0.8,1,0.6,0.7,,,,,,,,-0.2,-0.1,1.3
199,LLM_MIX8X7B_T13,26,Male,PE,2b,1,0.05,1,0.9,,,0.95,0.85,0.5,0.75,,,,,,,,0.1,-0.25,1.3
200,LLM_MIX8X7B_T13,35,Male,BM,2a,1,0.45,1,0.1,,,0.8,1,0.6,0.9,,,,,,,,-0.2,-0.3,1.3
201,LLM_MIX8X7B_T13,25,Male,BM,2a,1,0.45,1,0.1,,,1,1,0.75,0.75,,,,,,,,0,0,1.3
202,LLM_MIX8X7B_T13,25,Male,PE,1a,1,0.05,1,0.9,,,0.1,,0.4,-0.9,,,,,,,,,1.3,1.3
203,LLM_MIX8X7B_T13,42,Male,PE,1a,0,0.95,1,0.9,,,0.9,1,0.65,-0.95,,,,,,,,-0.1,1.6,1.3
204,LLM_MIX8X7B_T13,33,Male,PE,1a,1,0.05,1,0.9,,,0.9,0.9,0.5,0.7,,,,,,,,0,-0.2,1.3
205,LLM_MIX8X7B_T13,27,Male,PE,2b,1,0.05,1,0.9,,,0.6,0.85,0.2,0.5,,,,,,,,-0.25,-0.3,1.3
206,LLM_MIX8X7B_T13,26,Male,BM,1b,1,0.45,0,,,,0.85,0.75,0.6,0.3,,,,,,,,0.1,0.3,1.3
207,LLM_MIX8X7B_T13,31,Female,BM,2a,1,45,0,,,,1,1,0.8,0.7,,,,,,,,0,0.1,1.3
208,LLM_MIX8X7B_T13,33,Male,BM,1b,1,0.45,1,0.1,,,0.99,0.8,0.6,0.75,,,,,,,,0.19,-0.15,1.3
209,LLM_MIX8X7B_T13,38,Female,BM,2a,1,0.45,1,0.1,,,0.9,0.95,0.5,-0.9,,,,,,,,-0.05,1.4,1.3
210,LLM_MIX8X7B_T13,36,Female,BM,1b,1,0.45,1,0.1,,,,,0.75,0.85,,,,,,,,,-0.1,1.3
211,LLM_MIX8X7B_T13,28,Male,PE,2b,0,,1,90,,,0.9,0.85,0.9,0.75,,,,,,,,0.05,0.15,1.3
212,LLM_MIX8X7B_T13,25,Male,PE,2b,1,0.05,1,90,,,0.7,0.9,0.5,0.8,,,,,,,,-0.2,-0.3,1.3
213,LLM_MIX8X7B_T13,56,Male,BM,2a,1,0.45,1,0.1,,,0.8,0.9,0.3,0.6,,,,,,,,-0.1,-0.3,1.3
214,LLM_MIX8X7B_T13,37,Male,PE,2b,1,0.05,1,0.9,,,0.95,0.95,0.6,0.8,,,,,,,,0,-0.2,1.3
215,LLM_MIX8X7B_T13,34,Male,BM,2a,0,0.9,1,0.1,,,0.009,1,0.5,,,,,,,,,-0.991,,1.3
216,LLM_MIX8X7B_T13,25,Male,BM,1b,0,4,1,0.1,,,0.5,0.6,0.4,0.95,,,,,,,,-0.1,-0.55,1.3
217,LLM_MIX8X7B_T13,38,Male,PE,1a,1,0.05,1,0.9,,,0.9,1,0.001,0.85,,,,,,,,-0.1,-0.849,1.3
218,LLM_MIX8X7B_T13,36,Female,BM,2a,0,0.9,1,0.1,,,1,1,0.7,0.98,,,,,,,,0,-0.28,1.3
219,LLM_MIX8X7B_T13,39,Male,PE,2b,1,0.05,1,0.9,,,1,1,-0.9,0.75,,,,,,,,0,-1.65,1.3
220,LLM_MIX8X7B_T13,30,Male,BM,1b,0,2.9,1,10,,,1,1,0.85,0.85,,,,,,,,0,0,1.3
221,LLM_MIX8X7B_T13,41,Male,PE,1a,1,0.05,1,90,,,0.99,0.75,0.8,0.2,,,,,,,,0.24,0.6,1.3
222,LLM_MIX8X7B_T13,36,Male,BM,2a,0,10,0,,,,1,0.999,-0.5,0.8,,,,,,,,0.001,-1.3,1.3
223,LLM_MIX8X7B_T13,34,Female,BM,1b,0,2.9,1,0.1,,,0.011,0.85,-0.2,0.04,,,,,,,,-0.839,-0.24,1.3
224,LLM_MIX8X7B_T13,26,Female,BM,2a,1,0.45,1,0.1,,,1,0.98,0.375,0.65,,,,,,,,0.02,-0.275,1.3
225,LLM_MIX8X7B_T13,36,Female,PE,1a,1,0.05,1,0.9,,,1,1,0.8,0.95,,,,,,,,0,-0.15,1.3
226,LLM_MIX8X7B_T13,51,Male,PE,1a,0,0.1,1,0.9,,,0.99,1,0.001,-0.95,,,,,,,,-0.01,0.951,1.3
227,LLM_MIX8X7B_T13,29,Male,PE,2b,1,0.05,1,0.9,,,0.8,1,0.4,0.95,,,,,,,,-0.2,-0.55,1.3
228,LLM_MIX8X7B_T13,29,Male,PE,2b,1,0.05,1,0.9,,,0.9,0.75,0.75,0.6,,,,,,,,0.15,0.15,1.3
229,LLM_MIX8X7B_T13,19,Male,PE,1a,0,1,0,,,,0.95,0.99,0.25,0.75,,,,,,,,-0.04,-0.5,1.3
230,LLM_MIX8X7B_T13,29,Female,BM,2a,1,0.45,1,0.1,,,0.9,0.8,0.6,0.7,,,,,,,,0.1,-0.1,1.3
231,LLM_MIX8X7B_T13,24,Male,PE,1a,0,10,1,0.9,,,,,,0.5,,,,,,,,,,1.3
232,LLM_MIX8X7B_T13,32,Female,BM,1b,1,0.45,1,0.1,,,0.9,1,0.5,0.75,,,,,,,,-0.1,-0.25,1.3
233,LLM_MIX8X7B_T13,28,Male,BM,1b,0,,0,,,,0.7,0.95,0.3,0.75,,,,,,,,-0.25,-0.45,1.3
234,LLM_MIX8X7B_T13,30,Female,BM,1b,1,45,1,10,,,0.45,0.1,0.6,0.75,,,,,,,,0.35,-0.15,1.3
235,LLM_MIX8X7B_T13,37,Male,PE,2b,0,10,1,90,,,0.95,0.85,0.4,0.6,,,,,,,,0.1,-0.2,1.3
236,LLM_MIX8X7B_T13,23,Male,PE,1a,0,1.05,0,0.6,,,0.98,0.9,0.0005,0.02,,,,,,,,0.08,-0.0195,1.3
237,LLM_MIX8X7B_T13,32,Female,PE,2b,1,0.05,1,0.9,,,0.5,0.75,-0.7,0.5,,,,,,,,-0.25,-1.2,1.3
238,LLM_MIX8X7B_T13,42,Male,BM,2a,1,0.45,1,0.1,,,0.9,0.85,0.8,0.65,,,,,,,,0.05,0.15,1.3
239,LLM_MIX8X7B_T13,41,Male,BM,2a,0,35,1,10,,,0.75,1,0.8,0.9,,,,,,,,-0.25,-0.1,1.3
240,LLM_MIX8X7B_T13,30,Male,PE,1a,0,0.1,1,90,,,0.95,1,0.8,0.75,,,,,,,,-0.05,0.05,1.3
241,LLM_MIX8X7B_T13,34,Female,BM,1b,0,,0,,,,0.95,0.95,0.7,0.7,,,,,,,,0,0,1.3
242,LLM_MIX8X7B_T13,32,Female,BM,1b,1,0.45,1,0.1,,,1,0.9,0.8,0.3,,,,,,,,0.1,0.5,1.3
243,LLM_MIX8X7B_T13,39,Male,PE,1a,0,10,1,0.9,,,1,1,0.65,0.65,,,,,,,,0,0,1.3
244,LLM_MIX8X7B_T13,31,Male,BM,1b,1,0.45,1,0.1,,,0.6,0.95,0.3,0.8,,,,,,,,-0.35,-0.5,1.3
245,LLM_MIX8X7B_T13,30,Male,BM,2a,1,0.45,1,0.1,,,0.86,0.97,0.51,0.01,,,,,,,,-0.11,0.5,1.3
246,LLM_MIX8X7B_T13,30,Male,BM,2a,1,0.45,1,0.1,,,0.6,0.85,0.85,0.95,,,,,,,,-0.25,-0.1,1.3
247,LLM_MIX8X7B_T13,54,Female,PE,1a,0,0.1,1,0.9,,,0.8,0.7,0.3,0.5,,,,,,,,0.1,-0.2,1.3
248,LLM_MIX8X7B_T13,65,Male,BM,2a,0,0.9,1,0.1,,,0.8,0.7,0.45,0.7,,,,,,,,0.1,-0.25,1.3
249,LLM_MIX8X7B_T13,24,Male,BM,1b,1,45,1,10,,,0.3,1,0.25,0.75,,,,,,,,-0.7,-0.5,1.3
250,LLM_MIX8X7B_T13,24,Male,PE,2b,1,0.05,1,0.9,,,1,1,0.33,0.75,,,,,,,,0,-0.42,1.3
251,LLM_MIX8X7B_T13,32,Male,BM,2a,1,0.45,1,0.1,,,1,1,0.6,0.6,,,,,,,,0,0,1.3
252,LLM_MIX8X7B_T13,30,Male,PE,1a,1,0.05,1,0.9,,,0.9,0.9,0.5,0.75,,,,,,,,0,-0.25,1.3
253,LLM_MIX8X7B_T13,28,Male,PE,1a,0,0.1,1,90,,,0.75,1,0.6,0.8,,,,,,,,-0.25,-0.2,1.3
254,LLM_MIX8X7B_T13,40,Male,PE,2b,0,10,1,90,,,1,0.85,0.6,0.75,,,,,,,,0.15,-0.15,1.3
255,LLM_MIX8X7B_T13,47,Female,BM,1b,0,,1,0.1,,,0.75,,0.5,0.15,,,,,,,,,0.35,1.3
256,LLM_MIX8X7B_T13,35,Male,PE,1a,0,10,1,90,,,1,0.98,0.6,0.02,,,,,,,,0.02,0.58,1.3
257,LLM_MIX8X7B_T13,18,Male,PE,2b,1,0.05,1,0.9,,,1,0.95,0.95,0.75,,,,,,,,0.05,0.2,1.3
258,LLM_MIX8X7B_T13,19,Female,PE,2b,1,0.05,1,0.9,,,0.95,0.5,0.45,0.6,,,,,,,,0.45,-0.15,1.3
259,LLM_MIX8X7B_T13,19,Male,BM,2a,1,0.45,1,0.1,,,0.7,0.95,0.8,0.85,,,,,,,,-0.25,-0.05,1.3
260,LLM_MIX8X7B_T13,18,Male,BM,1b,0,40,1,10,,,,,0.85,0.95,,,,,,,,,-0.1,1.3
261,LLM_MIX8X7B_T13,20,Female,PE,1a,1,5,1,90,,,1,0.9,0.98,0.8,,,,,,,,0.1,0.18,1.3
262,LLM_MIX8X7B_T13,19,Female,PE,2b,1,0.05,1,0.9,,,1,0.8,0.3,0.6,,,,,,,,0.2,-0.3,1.3
263,LLM_MIX8X7B_T13,19,Male,PE,1a,0,1,1,0.9,,,0.75,1,0.25,0.8,,,,,,,,-0.25,-0.55,1.3
264,LLM_MIX8X7B_T13,20,Male,BM,2a,1,45,1,10,,,1,1,0.8,0.6,,,,,,,,0,0.2,1.3
265,LLM_MIX8X7B_T13,19,Female,PE,2b,1,0.05,1,0.9,,,0.89,0.85,0.53,0.67,,,,,,,,0.04,-0.14,1.3
266,LLM_MIX8X7B_T13,18,Male,PE,1a,1,5,1,90,,,1,1,0.2,0.6,,,,,,,,0,-0.4,1.3
267,LLM_MIX8X7B_T13,19,Male,BM,1b,1,0.45,0,1.1,,,1,0.85,0.3,0.75,,,,,,,,0.15,-0.45,1.3
268,LLM_MIX8X7B_T13,19,Male,BM,1b,1,0.45,1,0.1,,,0.65,1,0.75,0.85,,,,,,,,-0.35,-0.1,1.3
269,LLM_MIX8X7B_T13,19,Male,BM,1b,0,2,1,0.1,,,0.9,1,0.02,0.011,,,,,,,,-0.1,0.009,1.3
270,LLM_MIX8X7B_T13,19,Female,BM,2a,1,0.45,1,0.1,,,0.86,0.77,,0.9,,,,,,,,0.09,,1.3
271,LLM_MIX8X7B_T13,19,Female,PE,1a,1,0.05,1,0.9,,,1,1,0.75,1,,,,,,,,0,-0.25,1.3
272,LLM_MIX8X7B_T13,19,Female,BM,1b,0,2.9,1,0.1,,,0.6,1,0.5,0.3,,,,,,,,-0.4,0.2,1.3
273,LLM_MIX8X7B_T13,20,Male,BM,2a,1,0.45,1,0.1,,,0.99,0.98,0.67,0.92,,,,,,,,0.01,-0.25,1.3
274,LLM_MIX8X7B_T13,18,Female,PE,2b,1,0.05,1,0.9,,,0.85,1,0.5,-0.7,,,,,,,,-0.15,1.2,1.3
275,LLM_MIX8X7B_T13,19,Male,BM,1b,1,0.45,1,0.1,,,0.95,1,0.8,0.85,,,,,,,,-0.05,-0.05,1.3
276,LLM_MIX8X7B_T13,21,Male,BM,1b,0,2,1,0.1,,,1,0.67,0.5,-0.1,,,,,,,,0.33,0.6,1.3
277,LLM_MIX8X7B_T13,20,Female,BM,1b,1,0.45,1,0.1,,,0.8,1,0.65,0.85,,,,,,,,-0.2,-0.2,1.3
278,LLM_MIX8X7B_T13,20,Male,BM,1b,0,,0,,,,0.8,0.95,0.51,0.8,,,,,,,,-0.15,-0.29,1.3
279,LLM_MIX8X7B_T13,19,Male,BM,1b,1,0.45,1,0.1,,,1,1,0.7,0.9,,,,,,,,0,-0.2,1.3
280,LLM_MIX8X7B_T13,21,Female,BM,2a,1,0.45,1,0.1,,,0.67,1,0.8,0.7,,,,,,,,-0.33,0.1,1.3
281,LLM_MIX8X7B_T13,19,Female,PE,1a,1,0.05,1,0.9,,,0.7,0.85,0.25,0.85,,,,,,,,-0.15,-0.6,1.3
282,LLM_MIX8X7B_T13,21,Male,PE,1a,1,0.05,1,0.9,,,1,0.8,0.45,0.65,,,,,,,,0.2,-0.2,1.3
283,LLM_MIX8X7B_T13,29,Male,BM,1b,1,0.45,1,0.1,,,0.9,0.85,0.5,0.6,,,,,,,,0.05,-0.1,1.3
284,LLM_MIX8X7B_T13,24,Male,BM,1b,1,0.45,1,0.1,,,0.75,0.95,0.65,0.001,,,,,,,,-0.2,0.649,1.3
285,LLM_MIX8X7B_T13,30,Male,PE,2b,1,0.05,1,0.9,,,0.7,0.85,0.65,0.9,,,,,,,,-0.15,-0.25,1.3
286,LLM_MIX8X7B_T13,40,Female,PE,1a,0,0.1,1,90,,,0.95,0.98,0.6,0.5,,,,,,,,-0.03,0.1,1.3
287,LLM_MIX8X7B_T13,37,Male,PE,2b,1,0.05,1,0.9,,,1,1,0.8,0.85,,,,,,,,0,-0.05,1.3
288,LLM_MIX8X7B_T13,28,Male,PE,1a,1,0.05,1,0.9,,,1,1,0.2,0.02,,,,,,,,0,0.18,1.3
289,LLM_MIX8X7B_T13,29,Male,PE,1a,1,0.05,1,0.9,,,1,0.9,0.6,0.8,,,,,,,,0.1,-0.2,1.3
290,LLM_MIX8X7B_T13,29,Female,BM,2a,1,0.45,1,0.1,,,0.8,0.95,0.5,0.75,,,,,,,,-0.15,-0.25,1.3
291,LLM_MIX8X7B_T13,24,Male,PE,2b,1,0.05,1,0.9,,,0.85,1,0.2,0.65,,,,,,,,-0.15,-0.45,1.3
292,LLM_MIX8X7B_T13,42,Female,BM,2a,1,0.45,0,1.1,,,0.0045,1,0.85,0.0005,,,,,,,,-0.9955,0.8495,1.3
293,LLM_MIX8X7B_T13,24,Male,PE,2b,1,0.05,1,0.9,,,0.65,0.98,,0.75,,,,,,,,-0.33,,1.3
294,LLM_MIX8X7B_T13,41,Female,BM,2a,0,0.9,1,0.1,,,1,1,0.99,0.99,,,,,,,,0,0,1.3
295,LLM_MIX8X7B_T13,21,Male,PE,2b,1,0.05,1,0.9,,,1,1,0.33,0.75,,,,,,,,0,-0.42,1.3
296,LLM_MIX8X7B_T13,23,Female,BM,2a,1,0.45,1,0.1,,,1,1,0.6,0.85,,,,,,,,0,-0.25,1.3
297,LLM_MIX8X7B_T13,21,Male,BM,2a,1,0.45,1,0.1,,,0.85,0.95,0.75,0.7,,,,,,,,-0.1,0.05,1.3
298,LLM_MIX8X7B_T13,22,Male,PE,2b,1,0.05,1,0.9,,,1,0.5,0.8,0.75,,,,,,,,0.5,0.05,1.3
299,LLM_MIX8X7B_T13,20,Female,BM,2a,1,0.45,1,0.1,,,0.85,0.99,0.0095,0.01,,,,,,,,-0.14,-0.0005,1.3
300,LLM_MIX8X7B_T13,26,Female,BM,1b,0,2.4,1,0.1,,,0.75,0.001,0.5,0.95,,,,,,,,0.749,-0.45,1.3
301,LLM_MIX8X7B_T13,28,Female,BM,1b,1,0.45,1,0.1,,,1,0.75,0.8,0.95,,,,,,,,0.25,-0.15,1.3
302,LLM_MIX8X7B_T13,29,Male,BM,2a,1,0.45,1,0.1,,,1,1,0.6789,0.8421,,,,,,,,0,-0.1632,1.3
303,LLM_MIX8X7B_T13,23,Male,PE,2b,1,0.05,1,0.9,,,1,1,0.75,0.8,,,,,,,,0,-0.05,1.3
304,LLM_MIX8X7B_T13,29,Male,BM,1b,1,0.45,1,0.1,,,1,1,0.7,0.85,,,,,,,,0,-0.15,1.3
305,LLM_MIX8X7B_T13,27,Male,BM,2a,1,0.45,1,0.1,,,0.8,0.9,0.65,0.95,,,,,,,,-0.1,-0.3,1.3
306,LLM_MIX8X7B_T13,25,Male,BM,1b,1,0.45,1,0.1,,,1,0.95,-0.9,0.7,,,,,,,,0.05,-1.6,1.3
307,LLM_MIX8X7B_T13,22,Male,BM,1b,0,2.9,1,10,,,0.02,1,0.8,0.01,,,,,,,,-0.98,0.79,1.3
308,LLM_MIX8X7B_T13,24,Female,PE,1a,0,0.1,1,0.9,,,0.8,1,,,,,,,,,,-0.2,,1.3
309,LLM_MIX8X7B_T13,22,Male,PE,1a,1,5,1,90,,,0.99,0.98,0.3,0.5,,,,,,,,0.01,-0.2,1.3
310,LLM_MIX8X7B_T13,24,Female,BM,2a,0,0.9,1,0.1,,,0.009,1,0.35,0.8,,,,,,,,-0.991,-0.45,1.3
311,LLM_MIX8X7B_T13,26,Male,PE,2b,1,0.05,1,0.9,,,0.7,1,0.3,0.98,,,,,,,,-0.3,-0.68,1.3
312,LLM_MIX8X7B_T13,25,Male,PE,1a,1,0.05,1,0.9,,,0.9,0.85,0.7,0.8,,,,,,,,0.05,-0.1,1.3
313,LLM_MIX8X7B_T13,23,Male,PE,1a,0,0.1,1,0.9,,,0.95,1,0.5,-0.8,,,,,,,,-0.05,1.3,1.3
314,LLM_MIX8X7B_T13,28,Male,BM,2a,1,0.45,1,0.1,,,1,1,0.6,0.75,,,,,,,,0,-0.15,1.3
315,LLM_MIX8X7B_T13,24,Male,PE,2b,1,0.05,1,0.9,,,0.8,0.75,0.25,0.5,,,,,,,,0.05,-0.25,1.3
316,LLM_MIX8X7B_T13,35,Female,PE,2b,1,0.05,1,0.9,,,1,0.75,0.35,0.75,,,,,,,,0.25,-0.4,1.3
317,LLM_MIX8X7B_T13,25,Male,PE,2b,0,0.1,1,0.9,,,0.95,1,0.5,0.8,,,,,,,,-0.05,-0.3,1.3
318,LLM_MIX8X7B_T13,20,Male,BM,2a,0,50,0,1,,,0.9,0,0.5,0.1,,,,,,,,0.9,0.4,1.3
319,LLM_MIX8X7B_T13,23,Male,BM,2a,1,0.45,1,0.1,,,1,0.75,0.999,0.5,,,,,,,,0.25,0.499,1.3
320,LLM_MIX8X7B_T13,39,Male,PE,2b,1,0.05,1,0.9,,,1,1,0.98,0.85,,,,,,,,0,0.13,1.3
321,LLM_MIX8X7B_T13,23,Male,BM,2a,1,0.45,1,0.1,,,0.8,0.8,0.7,0.6,,,,,,,,0,0.1,1.3
322,LLM_MIX8X7B_T13,20,Male,PE,2b,1,0.05,1,0.9,,,1,1,0.5,0.65,,,,,,,,0,-0.15,1.3
323,LLM_MIX8X7B_T13,21,Male,PE,1a,0,0.1,0,2,,,0.95,0.7,0.45,0.45,,,,,,,,0.25,0,1.3
324,LLM_MIX8X7B_T13,23,Male,BM,2a,1,0.45,1,10,,,0.99,0.88,0.5,0.99,,,,,,,,0.11,-0.49,1.3
325,LLM_MIX8X7B_T13,39,Female,PE,2b,1,0.05,1,0.9,,,0.75,0.85,0.55,0.75,,,,,,,,-0.1,-0.2,1.3
326,LLM_MIX8X7B_T13,24,Male,PE,1a,1,0.05,1,0.9,,,1,1,0.67,1,,,,,,,,0,-0.33,1.3
327,LLM_MIX8X7B_T13,46,Female,PE,2b,1,0.05,1,0.9,,,1,1,0.7,0.85,,,,,,,,0,-0.15,1.3
328,LLM_MIX8X7B_T13,24,Male,PE,1a,1,0.05,1,0.9,,,0.99,0.97,-0.95,0.95,,,,,,,,0.02,-1.9,1.3
329,LLM_MIX8X7B_T13,21,Female,PE,1a,0,10,1,90,,,0.8,0.011,0.5,0.002,,,,,,,,0.789,0.498,1.3
330,LLM_MIX8X7B_T13,21,Male,PE,2b,1,0.05,1,0.9,,,0.6,1,0.45,0.85,,,,,,,,-0.4,-0.4,1.3
331,LLM_MIX8X7B_T13,32,Male,BM,1b,1,0.45,1,0.1,,,0.87,0.95,0.37,0.65,,,,,,,,-0.08,-0.28,1.3
332,LLM_MIX8X7B_T13,18,Male,BM,1b,1,0.45,1,0.1,,,1,1,0.1,0.5,,,,,,,,0,-0.4,1.3
333,LLM_MIX8X7B_T13,33,Male,PE,1a,0,0.1,1,0.9,,,0.0015,1,-0.8,0.9,,,,,,,,-0.9985,-1.7,1.3
334,LLM_MIX8X7B_T13,24,Male,BM,1b,0,0.9,1,10,,,0.75,0.8,0.6,0.95,,,,,,,,-0.05,-0.35,1.3
335,LLM_MIX8X7B_T13,29,Female,BM,2a,1,0.45,1,0.1,,,0.6,1,0.5,0.7,,,,,,,,-0.4,-0.2,1.3
336,LLM_MIX8X7B_T13,24,Male,BM,2a,1,0.45,1,0.1,,,0.78,0.95,0.64,0.83,,,,,,,,-0.17,-0.19,1.3
337,LLM_MIX8X7B_T13,29,Male,BM,1b,1,45,1,10,,,1,1,0.75,0.5,,,,,,,,0,0.25,1.3
338,LLM_MIX8X7B_T13,25,Male,BM,1b,0,2,1,0.1,,,0.009,0.011,-0.6,0.001,,,,,,,,-0.002,-0.601,1.3
339,LLM_MIX8X7B_T13,22,Female,BM,1b,0,,0,1.1,,,,0.9,0.6,0.85,,,,,,,,,-0.25,1.3
340,LLM_MIX8X7B_T13,40,Female,BM,2a,1,0.45,1,0.1,,,0.78,1,0.6,0.99,,,,,,,,-0.22,-0.39,1.3
341,LLM_MIX8X7B_T13,30,Female,BM,2a,1,0.45,1,0.1,,,1,1,0.85,1,,,,,,,,0,-0.15,1.3
342,LLM_MIX8X7B_T13,20,Male,BM,2a,1,0.45,1,0.1,,,0.95,1,0.75,0.8,,,,,,,,-0.05,-0.05,1.3
343,LLM_MIX8X7B_T13,33,Female,BM,1b,0,2,1,0.1,,,1,0.95,0.8,0.65,,,,,,,,0.05,0.15,1.3
344,LLM_MIX8X7B_T13,29,Female,PE,2b,1,0.05,1,0.9,,,0.65,0.75,0.3,0.65,,,,,,,,-0.1,-0.35,1.3
345,LLM_MIX8X7B_T13,21,Male,BM,2a,1,0.45,1,0.1,,,1,1,0.03,-0.9,,,,,,,,0,0.93,1.3
346,LLM_MIX8X7B_T13,22,Male,PE,2b,0,0.1,1,0.9,,,0.8,,,-0.75,,,,,,,,,,1.3
347,LLM_MIX8X7B_T13,22,Male,PE,2b,0,0.1,1,0.9,,,,1,-0.75,0.5,,,,,,,,,-1.25,1.3
348,LLM_MIX8X7B_T13,49,Male,BM,2a,1,0.45,1,0.1,,,0.75,0.9,0.8,0.99,,,,,,,,-0.15,-0.19,1.3
349,LLM_MIX8X7B_T13,27,Female,BM,1b,1,0.45,1,0.1,,,0.8,1,0.7,-0.99,,,,,,,,-0.2,1.69,1.3
350,LLM_MIX8X7B_T13,19,Male,PE,2b,1,0.05,1,0.9,,,0.75,1,0.3,0.65,,,,,,,,-0.25,-0.35,1.3
351,LLM_MIX8X7B_T13,22,Male,BM,2a,1,0.45,1,0.1,,,0.99,0.99,0.5,0.85,,,,,,,,0,-0.35,1.3
352,LLM_MIX8X7B_T13,29,Male,BM,1b,0,2,1,0.1,,,1,1,0.02,-0.8,,,,,,,,0,0.82,1.3
353,LLM_MIX8X7B_T13,23,Male,PE,1a,1,0.05,1,0.9,,,0.89,0.96,0.47,0.78,,,,,,,,-0.07,-0.31,1.3
354,LLM_MIX8X7B_T13,22,Male,PE,1a,0,10,1,90,,,1,1,0.6,0.75,,,,,,,,0,-0.15,1.3
355,LLM_MIX8X7B_T13,27,Male,PE,2b,1,0.05,1,0.9,,,0.65,1,0.7,0.5,,,,,,,,-0.35,0.2,1.3
356,LLM_MIX8X7B_T13,19,Male,PE,1a,1,0.05,1,0.9,,,0.95,0.85,0.25,0.3,,,,,,,,0.1,-0.05,1.3
357,LLM_MIX8X7B_T13,24,Female,PE,1a,1,0.05,1,0.9,,,0.98,1,0.6,0.5,,,,,,,,-0.02,0.1,1.3
358,LLM_MIX8X7B_T13,21,Female,BM,2a,0,2,1,0.1,,,0.98,0.98,-0.6,0.93,,,,,,,,0,-1.53,1.3
359,LLM_MIX8X7B_T13,25,Male,PE,1a,1,5,1,90,,,0.75,1,0.6,0.85,,,,,,,,-0.25,-0.25,1.3
360,LLM_MIX8X7B_T13,24,Male,BM,1b,0,2,1,10,,,0.97,0.95,0.85,0.8,,,,,,,,0.02,0.05,1.3
361,LLM_MIX8X7B_T13,23,Male,PE,1a,1,0.05,1,0.9,,,0.98,1,0.75,0.98,,,,,,,,-0.02,-0.23,1.3
362,LLM_MIX8X7B_T13,27,Male,BM,2a,1,0.45,1,0.1,,,1,-0.6,0.9,0.4,,,,,,,,1.6,0.5,1.3
363,LLM_MIX8X7B_T13,20,Female,PE,2b,1,5,1,0.9,,,0.97,1,0.5,0.99,,,,,,,,-0.03,-0.49,1.3
364,LLM_MIX8X7B_T13,25,Male,BM,1b,1,0.45,1,0.1,,,1,0.85,0.9,0.6,,,,,,,,0.15,0.3,1.3
365,LLM_MIX8X7B_T13,36,Female,PE,1a,1,0.05,1,0.9,,,0.9,0.9,0.5,0.7,,,,,,,,0,-0.2,1.3
366,LLM_MIX8X7B_T13,21,Female,PE,2b,1,0.05,1,0.9,,,0.95,1,0.95,0.02,,,,,,,,-0.05,0.93,1.3
367,LLM_MIX8X7B_T13,39,Male,BM,1b,0,1,1,10,,,0.75,0.9,0.01,0.95,,,,,,,,-0.15,-0.94,1.3
368,LLM_MIX8X7B_T13,22,Male,PE,1a,0,0.1,1,90,,,0.85,0.95,0.9,0.7,,,,,,,,-0.1,0.2,1.3
369,LLM_MIX8X7B_T13,21,Female,PE,2b,0,0.1,1,0.9,,,,1,0.75,0.85,,,,,,,,,-0.1,1.3
